,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,new_deaths_log,new_cases_log
424,14340787.0,32572.0,56816.570999999996,390797.0,1305.0,2494.571,67467.195,153.237,267.297,1838.531,6.138999999999999,11.735999999999999,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1156105116742996,4.512844426120799
425,14369423.0,28636.0,56532.570999999996,391936.0,1139.0,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.595999999999998,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0565237240791006,4.456912353745796
426,14441563.0,72140.0,56926.71400000001,395022.0,3086.0,2431.286,67941.302,339.38699999999994,267.816,1858.408,14.517999999999999,11.437999999999999,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.4893959217271293,4.858176137982344
427,14521289.0,79726.0,56927.71400000001,398185.0,3163.0,2387.143,68316.378,375.07599999999996,267.82,1873.2879999999998,14.880999999999998,11.23,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.500099191915723,4.901599975287317
428,14590678.0,69389.0,60386.429000000004,401186.0,3001.0,2526.286,68642.82400000001,326.445,284.092,1887.406,14.118,11.885,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.477265995424853,4.841290628697786
429,14659011.0,68333.0,60276.143,403781.0,2595.0,2480.714,68964.30099999999,321.47700000000003,283.573,1899.615,12.208,11.671,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.414137362184477,4.834630487821257
430,14725975.0,66964.0,59680.0,406437.0,2656.0,2420.714,69279.337,315.03700000000003,280.769,1912.11,12.495,11.388,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.42422807069598,4.825841387727776
431,14754910.0,28935.0,59160.429000000004,407639.0,1202.0,2406.0,69415.464,136.127,278.324,1917.765,5.655,11.319,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.079904467666721,4.461423486699566
432,14779529.0,24619.0,58586.570999999996,408622.0,983.0,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9925535178321354,4.3912704083311995
433,14856888.0,77359.0,59332.143,411588.0,2966.0,2366.571,69895.226,363.941,279.132,1936.3429999999998,13.954,11.134,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.472171146692363,4.888510847097581
434,14930183.0,73295.0,58413.429000000004,414399.0,2811.0,2316.286,70240.048,344.82099999999997,274.81,1949.568,13.225,10.897,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.4488608456074408,4.865074349177635
435,15003563.0,73380.0,58983.570999999996,416949.0,2550.0,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594000000000001,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.406540180433955,4.865577707419929
436,15082449.0,78886.0,60491.143,419114.0,2165.0,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3354579006893843,4.896999935246957
437,15145879.0,63430.0,59986.28599999999,421316.0,2202.0,2125.571,71254.804,298.411,282.21,1982.109,10.359000000000002,10.0,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.342817314635733,4.8022947113974634
438,15184790.0,38911.0,61411.429000000004,422340.0,1024.0,2100.143,71437.863,183.05900000000003,288.914,1986.9270000000001,4.817,9.88,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.010299956639812,4.590072392173602
439,15209990.0,25200.0,61494.429000000004,423229.0,889.0,2086.714,71556.418,118.555,289.305,1991.109,4.1819999999999995,9.817,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9489017609702137,4.401400540781544
440,15282705.0,72715.0,60831.0,425540.0,2311.0,1993.1429999999998,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3637999454791094,4.861624008455594
441,15359397.0,76692.0,61316.28599999999,428034.0,2494.0,1947.8570000000002,72259.314,360.80300000000005,288.467,2013.715,11.732999999999999,9.164,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.396896449142524,4.88475006359618
442,15433989.0,74592.0,61489.429000000004,430417.0,2383.0,1924.0,72610.23700000001,350.923,289.281,2024.9260000000002,11.210999999999999,9.052,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.377124042346456,4.8726922518404825
443,15519525.0,85536.0,62439.429000000004,432628.0,2211.0,1930.5710000000001,73012.647,402.41,293.75,2035.3270000000002,10.402000000000001,9.083,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.344588742578714,4.932148937076443
444,15586534.0,67009.0,62950.71400000001,434715.0,2087.0,1914.1429999999998,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3195224490654542,4.826133136847682
445,15627243.0,40709.0,63207.570999999996,435751.0,1036.0,1915.8570000000002,73519.413,191.518,297.36400000000003,2050.02,4.874,9.013,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0153597554092144,4.609690434243413
446,15657391.0,30148.0,63914.429000000004,436537.0,786.0,1901.1429999999998,73661.246,141.833,300.69,2053.718,3.698,8.943999999999999,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.895422546039408,4.479258506599752
447,15732836.0,75445.0,64304.429000000004,439050.0,2513.0,1930.0,74016.182,354.936,302.524,2065.54,11.823,9.08,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.400192488592576,4.877630462874188
448,15812055.0,79219.0,64665.429000000004,441691.0,2641.0,1951.0,74388.87400000001,372.691,304.223,2077.965,12.425,9.179,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.421768401206924,4.8988293559018645
449,15894094.0,82039.0,65729.286,444094.0,2403.0,1953.8570000000002,74774.832,385.958,309.228,2089.27,11.305,9.192,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3807537708039,4.914020357972185
450,15970949.0,76855.0,64489.143,446309.0,2215.0,1954.4289999999999,75136.401,361.57,303.393,2099.6910000000003,10.421,9.195,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3453737305590883,4.88567212690112
451,16047439.0,76490.0,65843.571,448208.0,1899.0,1927.5710000000001,75496.253,359.852,309.765,2108.625,8.934,9.068,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.2785249647370174,4.883604660922292
452,16083258.0,35819.0,65145.0,449068.0,860.0,1902.4289999999999,75664.766,168.513,306.47900000000004,2112.6710000000003,4.046,8.95,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.934498451243568,4.554113456986374
453,16120756.0,37498.0,66195.0,449858.0,790.0,1903.0,75841.178,176.412,311.41900000000004,2116.387,3.717,8.953,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.8976270912904414,4.574008104737666
454,16194209.0,73453.0,65910.429,452031.0,2173.0,1854.4289999999999,76186.743,345.565,310.08,2126.61,10.222999999999999,8.724,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3370597263205246,4.866009538136335
455,16274695.0,80486.0,66091.429,454429.0,2398.0,1819.714,76565.394,378.652,310.932,2137.8920000000003,11.282,8.561,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.37984917876283,4.905720344324213
456,16342162.0,67467.0,64009.71400000001,456674.0,2245.0,1797.1429999999998,76882.798,317.403,301.138,2148.453,10.562000000000001,8.455,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.351216345339342,4.829091399166523
457,16391930.0,49768.0,60140.143,459045.0,2371.0,1819.4289999999999,77116.93400000001,234.137,282.933,2159.6079999999997,11.155,8.56,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3749315539781883,4.696950188334613
458,16471600.0,79670.0,60594.429000000004,461057.0,2012.0,1835.5710000000001,77491.747,374.81300000000005,285.07099999999997,2169.074,9.466000000000001,8.636000000000001,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.30362797638389,4.901294817165567
459,16515120.0,43520.0,61694.570999999996,461931.0,874.0,1837.5710000000001,77696.49,204.743,290.246,2173.185,4.112,8.645,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.941511432634403,4.638688886690123
460,16545554.0,30434.0,60685.429000000004,462791.0,860.0,1847.5710000000001,77839.66900000001,143.179,285.499,2177.231,4.046,8.692,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.934498451243568,4.483359036280687
461,16624480.0,78926.0,61467.28599999999,465199.0,2408.0,1881.1429999999998,78210.981,371.31300000000005,289.177,2188.56,11.329,8.85,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.381656482585787,4.897220093151909
462,16720081.0,95601.0,63626.570999999996,467706.0,2507.0,1896.714,78660.743,449.76099999999997,299.335,2200.354,11.794,8.923,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3991543339582164,4.980462435081649
463,16803472.0,83391.0,65901.429,469388.0,1682.0,1816.286,79053.061,392.319,310.038,2208.2670000000003,7.912999999999999,8.545,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.2258259914618934,4.921119181797803
464,16841408.0,37936.0,64211.143,470842.0,1454.0,1685.286,79231.534,178.472,302.086,2215.1079999999997,6.84,7.928999999999999,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.162564406523019,4.579051536634113
465,16907425.0,66017.0,62260.71400000001,472531.0,1689.0,1639.1429999999998,79542.115,310.58099999999996,292.91,2223.054,7.946000000000001,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.227629649571009,4.8196557848678365
466,16947062.0,39637.0,61706.0,473404.0,873.0,1639.0,79728.59,186.475,290.3,2227.161,4.107,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9410142437055695,4.598100776672218
467,16984218.0,37156.0,62666.28599999999,474414.0,1010.0,1660.4289999999999,79903.393,174.803,294.818,2231.9120000000003,4.752,7.812,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0043213737826426,4.570028954206655
468,17037129.0,52911.0,58949.857,476792.0,2378.0,1656.1429999999998,80152.31599999999,248.923,277.334,2243.1,11.187000000000001,7.791,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.376211850282673,4.723545969628407
469,17122877.0,85748.0,57542.28599999999,479515.0,2723.0,1687.0,80555.724,403.407,270.712,2255.91,12.811,7.937,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.4350476413399647,4.933223999279318
470,17210969.0,88092.0,58213.857,482019.0,2504.0,1804.4289999999999,80970.158,414.435,273.871,2267.6910000000003,11.78,8.488999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.398634324538392,4.944936470119076
471,17296118.0,85149.0,64958.570999999996,484235.0,2216.0,1913.286,81370.74799999999,400.589,305.60200000000003,2278.116,10.425,9.001,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.345569756056392,4.930179551922436
472,17374818.0,78700.0,66770.429,486272.0,2037.0,1963.0,81740.997,370.249,314.126,2287.699,9.583,9.235,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3089910290001643,4.895974732359065
473,17412766.0,37948.0,66529.143,487401.0,1129.0,1999.5710000000001,81919.526,178.52900000000002,312.991,2293.011,5.311,9.407,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.052693941924968,4.579188891908645
474,17452612.0,39846.0,66913.429,488228.0,827.0,1973.4289999999999,82106.984,187.458,314.79900000000004,2296.901,3.891,9.283999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9175055095525466,4.600384730622488
475,17533221.0,80609.0,70870.286,490696.0,2468.0,1986.286,82486.214,379.23,333.414,2308.512,11.610999999999999,9.345,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.392345155361204,4.906383533518843
476,17628588.0,95367.0,72244.429,493693.0,2997.0,2025.4289999999999,82934.875,448.66,339.879,2322.612,14.1,9.529,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.476686742945645,4.979398121064359
477,17702630.0,74042.0,70237.286,496004.0,2311.0,1997.8570000000002,83283.21,348.336,330.436,2333.484,10.872,9.399,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3637999454791094,4.8694781412698545
478,17801462.0,98832.0,72192.0,498499.0,2495.0,2037.714,83748.172,464.962,339.63199999999995,2345.222,11.738,9.587,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.397070549959409,4.994897583993619
479,17883750.0,82288.0,72704.571,500800.0,2301.0,2075.429,84135.302,387.129,342.04400000000004,2356.047,10.825,9.764,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3619166186686433,4.915336506977015
480,17927928.0,44178.0,73594.571,501825.0,1025.0,2060.571,84343.14,207.838,346.231,2360.869,4.822,9.693999999999999,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.010723865391773,4.645206050860345
481,17966831.0,38903.0,73459.857,502586.0,761.0,2051.143,84526.162,183.02200000000002,345.597,2364.45,3.58,9.65,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.8813846567705728,4.589983093181969
482,18054653.0,87822.0,74490.286,504717.0,2131.0,2003.0,84939.326,413.164,350.445,2374.475,10.025,9.423,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.328583449714202,4.943603323215572
483,18169881.0,115228.0,77327.571,507109.0,2392.0,1916.5710000000001,85481.424,542.0980000000001,363.793,2385.728,11.253,9.017000000000001,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3787611753163733,5.061558023947654
484,18243483.0,73602.0,77264.714,509141.0,2032.0,1876.714,85827.69,346.26599999999996,363.49699999999996,2395.288,9.56,8.829,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3079237036118814,4.866889615657642
485,18322760.0,79277.0,74471.143,511142.0,2001.0,1806.1429999999998,86200.65400000001,372.964,350.35400000000004,2404.702,9.414,8.497,0.95,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.3012470886362113,4.899147207217667
486,18386894.0,64134.0,71877.714,512735.0,1593.0,1705.0,86502.37599999999,301.723,338.154,2412.196,7.494,8.021,0.93,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.2022157758011316,4.807088327454322
487,18420598.0,33704.0,70381.429,513474.0,739.0,1664.1429999999998,86660.939,158.563,331.11400000000003,2415.673,3.477,7.829,0.92,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.8686444383948255,4.527681446118791
488,18448402.0,27804.0,68795.857,514092.0,618.0,1643.714,86791.745,130.806,323.655,2418.58,2.907,7.733,0.91,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.790988475088816,4.4441072798376
489,18513305.0,64903.0,65521.71400000001,515985.0,1893.0,1609.714,87097.085,305.341,308.251,2427.486,8.906,7.5729999999999995,0.9,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.277150613963797,4.812264771582091
490,18557141.0,43836.0,55322.857,518066.0,2081.0,1565.286,87303.315,206.229,260.27,2437.276,9.79,7.364,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.318272080211627,4.641830918259542
491,18622304.0,65163.0,54117.28599999999,520095.0,2029.0,1564.8570000000002,87609.879,306.564,254.59799999999998,2446.822,9.546,7.362,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.307282047033346,4.814001070318085
492,18687469.0,65165.0,52101.28599999999,521952.0,1857.0,1544.286,87916.45199999999,306.573,245.114,2455.558,8.736,7.265,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.2688119037397803,4.814014399594432
493,18742025.0,54556.0,50733.0,523587.0,1635.0,1550.286,88173.114,256.66200000000003,238.67700000000002,2463.25,7.692,7.292999999999999,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.2135177569963047,4.736842520709818
494,18769808.0,27783.0,49887.143,524417.0,830.0,1563.286,88303.821,130.707,234.697,2467.155,3.905,7.355,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9190780923760737,4.44377913892142
495,18792511.0,22703.0,49158.429000000004,525112.0,695.0,1574.286,88410.629,106.80799999999999,231.269,2470.425,3.27,7.406000000000001,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.8419848045901137,4.356083249147294
496,18855015.0,62504.0,48815.71400000001,526892.0,1780.0,1558.1429999999998,88704.683,294.05400000000003,229.657,2478.799,8.374,7.33,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.250420002308894,4.79590781130152
497,18909037.0,54022.0,50270.857,528540.0,1648.0,1496.286,88958.83300000001,254.15,236.503,2486.552,7.752999999999999,7.039,0.89,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.216957207361097,4.732570658579406
498,18962762.0,53725.0,48636.857,530179.0,1639.0,1440.5710000000001,89211.586,252.753,228.815,2494.263,7.711,6.777,0.89,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.214578953570499,4.7301764241634805
499,19020499.0,57737.0,47575.71400000001,531688.0,1509.0,1390.8570000000002,89483.214,271.628,223.82299999999998,2501.362,7.099,6.542999999999999,0.89,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.17868923977559,4.761454214298878
500,19069003.0,48504.0,46711.143,532893.0,1205.0,1329.4289999999999,89711.40400000001,228.19,219.75599999999997,2507.031,5.669,6.254,0.89,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.080987046910887,4.68577755522691
501,19089940.0,20937.0,45733.143,533488.0,595.0,1295.857,89809.903,98.5,215.155,2509.83,2.799,6.096,0.89,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.7745169657285498,4.3209144530455745
502,19106971.0,17031.0,44922.857,534233.0,745.0,1303.0,89890.02699999999,80.123,211.343,2513.335,3.505,6.13,0.9,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.8721562727482928,4.2312401489450755
503,19151993.0,45022.0,42425.429000000004,535838.0,1605.0,1278.0,90101.836,211.80900000000003,199.593,2520.886,7.551,6.0120000000000005,0.9,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.205475036740891,4.65342478363809
504,19209729.0,57736.0,42956.0,537394.0,1556.0,1264.857,90373.459,271.623,202.08900000000003,2528.206,7.32,5.9510000000000005,0.91,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1920095926536702,4.7614466922897165
505,19262518.0,52789.0,42822.28599999999,538942.0,1548.0,1251.857,90621.808,248.34900000000002,201.46,2535.489,7.2829999999999995,5.888999999999999,0.91,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.189770956346874,4.722543435090646
506,19308109.0,45591.0,41087.143,540398.0,1456.0,1244.286,90836.29400000001,214.486,193.297,2542.339,6.85,5.854,0.91,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1631613749770184,4.658879118188339
507,19342448.0,34339.0,39063.571,541266.0,868.0,1196.143,90997.844,161.55,183.77700000000002,2546.422,4.084,5.627000000000001,0.92,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.938519725176492,4.535787643742618
508,19376574.0,34126.0,40947.714,542214.0,948.0,1246.5710000000001,91158.39199999999,160.548,192.641,2550.882,4.46,5.865,0.93,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.976808337338066,4.53308538644057
509,19391845.0,15271.0,40696.286,542756.0,542.0,1217.5710000000001,91230.23599999999,71.843,191.458,2553.4320000000002,2.55,5.728,0.94,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.733999286538387,4.183867477152165
510,19419437.0,27592.0,38206.286,544180.0,1424.0,1191.714,91360.04400000001,129.808,179.74400000000003,2560.131,6.699,5.606,0.94,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1535099893008374,4.440783181359334
511,19473954.0,54517.0,37746.429,545604.0,1424.0,1172.857,91616.523,256.47900000000004,177.581,2566.831,6.699,5.518,0.96,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1535099893008374,4.736531949156527
512,19523711.0,49757.0,37313.286,547016.0,1412.0,1153.4289999999999,91850.60800000001,234.085,175.543,2573.473,6.643,5.426,0.97,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.149834696715785,4.696854187544452
513,19632443.0,108732.0,46333.429000000004,548340.0,1324.0,1134.5710000000001,92362.145,511.537,217.979,2579.702,6.229,5.337999999999999,0.98,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.121887985103681,5.036357376452471
514,19670534.0,38091.0,46869.429000000004,549448.0,1108.0,1168.857,92541.347,179.202,220.5,2584.915,5.212999999999999,5.499,0.96,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.044539760392411,4.580822374309177
515,19688663.0,18129.0,44584.143,549924.0,476.0,1101.4289999999999,92626.636,85.289,209.74900000000002,2587.154,2.239,5.182,0.95,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.677606952720493,4.258373848968119
516,19707662.0,18999.0,45116.71400000001,550502.0,578.0,1106.5710000000001,92716.01800000001,89.382,212.255,2589.874,2.719,5.206,0.94,56.94000286231402,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.761927838420529,4.278730742746982
517,19749073.0,41411.0,47090.857,551835.0,1333.0,1093.5710000000001,92910.839,194.821,221.542,2596.145,6.271,5.145,0.93,56.94000173767174,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1248301494138593,4.617115718047371
518,19797086.0,48013.0,46161.71400000001,553179.0,1344.0,1082.143,93136.719,225.88,217.171,2602.468,6.3229999999999995,5.091,0.92,56.9399992405778,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.1283992687178066,4.6813588428727435
519,19839369.0,42283.0,45094.0,554497.0,1318.0,1068.714,93335.64199999999,198.923,212.148,2608.6679999999997,6.2010000000000005,5.0280000000000005,0.91,56.94000265894877,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.119915410257991,4.626165793139279
